,0
0,You
1,can
2,make
3,your
4,own
5,ignore
6,"function:
Or, if you want to be able to call copytree with a relative path:
From the docs:
If ignore is given, it must be a callable that will receive as its
  arguments the directory being visited by copytree()"
7,","
8,and
9,a
10,list
11,of
12,its
13,contents
14,","
15,as
16,returned
17,by
18,os
19,.listdir().
20,Since
21,copytree
22,()
23,is
24,called
25,recursively
26,","
27,the
28,ignore
29,callable
30,will
31,be
32,called
33,once
34,for
35,each
36,directory
37,that
38,is
39,copied
40,.
41,The
42,callable
43,must
44,return
45,a
46,sequence
47,of
48,directory
49,and
50,file
51,names
52,relative
53,to
54,the
55,current
56,directory
57,(i.e.
58,a
59,subset
60,of
61,the
62,items
63,in
64,its
65,second
66,argument
67,);
68,these
69,names
70,will
71,then
72,be
73,ignored
74,in
75,the
76,copy
77,process
78,.
79,ignore_patterns
80,()
81,can
82,be
83,used
84,to
85,create
86,such
87,a
88,callable
89,that
90,ignores
91,names
92,based
93,on
94,glob
95,-style
96,patterns
97,.
