,0
0,I
1,have
2,my
3,webapp
4,written
5,in
6,Python
7,running
8,on
9,Google
10,App
11,Engine
12,;
13,so
14,far
15,only
16,testing
17,in
18,my
19,localhost
20,.
21,My
22,script
23,needs
24,to
25,read
26,text
27,files
28,located
29,in
30,various
31,directories
32,.
33,So
34,in
35,my
36,Python
37,script
38,I
39,would
40,simply
41,use
42,os
43,".chdir(""./""+subdirectory_name)"
44,and
45,then
46,start
47,opening
48,and
49,reading
50,the
51,files
52,and
53,using
54,the
55,text
56,for
57,analysis
58,.
59,However
60,I
61,cannot
62,do
63,that
64,when
65,trying
66,to
67,move
68,it
69,over
70,to
71,App
72,Engine
73,.
74,I
75,assume
76,I
77,need
78,to
79,make
80,some
81,sort
82,of
83,changes
84,to
85,app
86,.yaml
87,but
88,I
89,'m
90,stuck
91,after
92,that
93,.
94,Can
95,anyone
96,walk
97,me
98,through
99,this
100,somewhat
101,thoroughly
102,?
103,From
104,the
105,answer
106,below
107,","
108,I
109,was
110,able
111,to
112,fix
113,this
114,part
115,","
116,I
117,have
118,a
119,followup
120,question
121,about
122,the
123,app
124,.yaml
125,structure
126,though
127,.
128,I
129,have
130,my
131,folder
132,set
133,up
134,like
135,the
136,following
137,","
138,and
139,I
140,'m
141,wondering
142,what
143,I
144,need
145,to
146,put
147,in
148,my
149,app
150,.yaml
151,file
152,to
153,make
154,it
155,work
156,when
157,I
158,deploy
159,the
160,project
161,(it
162,works
163,perfectly
164,on
165,localhost
166,right
167,now
168,).
169,Main_Folder
170,:
171,python_my_app
172,.py
173,app
174,.yaml
175,text_file1
176,text_file2
177,text_file3
178,subfolder1_with_10_text_files_inside
179,subfolder2_with_10_text_files_inside
180,subfolder3_with_10_text_files_inside
181,...how
182,do
183,I
184,specify
185,this
186,structure
187,in
188,my
189,app
190,.yaml
191,and
192,do
193,I
194,need
195,to
196,change
197,anything
198,in
199,my
200,code
201,if
202,it
203,works
204,right
205,now
206,on
207,localhost
208,?
