,0
0,How
1,does
2,string
3,formats
4,'%'
5,operator
6,is
7,implemented
8,in
9,CPython
10,2
11,.7?
12,Can
13,'t
14,find
15,any
16,reference
17,in
18,the
19,Python
20,documentation
21,.
22,Well
23,","
24,I
25,fact
26,I
27,found
28,the
29,topic
30,:
31,String
32,conversion
33,and
34,formatting
35,","
36,for
37,PyOS_snprintfand
38,PyOS_vsnprintf
39,.
40,But
41,not
42,sure
43,it
44,match
45,my
46,question
47,.
48,See
49,also
50,my
51,question
52,Optional
53,keys
54,in
55,string
56,formats
57,using
58,'%'
59,operator
60,?
