,0
0,Suppose
1,I
2,have
3,a
4,Python
5,program
6,that
7,runs
8,slow
9,-
10,after
11,profiliing
12,and
13,I
14,have
15,identified
16,the
17,bottleneck
18,.
19,One
20,particular
21,function
22,from
23,a
24,3rd
25,party
26,module
27,I
28,imported
29,is
30,particularly
31,slow
32,.
33,For
34,this
35,particular
36,case
37,","
38,I
39,know
40,that
41,function
42,is
43,implemented
44,in
45,Python
46,(Used
47,Eclipse
48,and
49,it
50,'s
51,easy
52,to
53,jump
54,to
55,the
56,function
57,definition
58,).
59,So
60,I
61,know
62,that
63,I
64,can
65,convert
66,that
67,function
68,into
69,Cython
70,as
71,a
72,speed
73,-up
74,option
75,.
76,(If
77,it
78,is
79,already
80,implemented
81,in
82,C
83,","
84,there
85,is
86,no
87,point
88,in
89,writing
90,it
91,in
92,Cython
93,...).
94,If
95,I
96,don
97,'t
98,have
99,an
100,IDE
101,","
102,what
103,would
104,be
105,an
106,easy
107,option
108,to
109,determine
110,this
111,?
112,I
113,know
114,that
115,I
116,can
117,go
118,to
119,the
120,directory
121,where
122,the
123,module
124,is
125,installed
126,and
127,infer
128,that
129,it
130,is
131,in
132,C
133,if
134,the
135,module
136,is
137,in
138,.so.
139,But
140,is
141,there
142,any
143,alternative
144,?
145,Thanks
