,0
0,Using
1,regular
2,expressions
3,simplifies
4,the
5,code
6,","
7,but
8,it
9,may
10,or
11,may
12,not
13,be
14,more
15,efficient
16,.
17,get
18,the
19,positions
20,like
21,this
22,(you'll
23,need
24,to
25,add
26,your
27,offsets
28,to
29,these
30,)
31,get
32,the
33,new
34,strings
35,like
36,this
37,or
38,the
39,flattened
40,list
