,0
0,Both
1,of
2,them
3,are
4,calling
5,python
6,.exe
7,.
8,As
9,for
10,the
11,python
12,.exe
13,there
14,is
15,no
16,difference
17,to
18,run
19,.
20,During
21,python
22,installation
23,","
24,if
25,you
26,selected
27,'add
28,python
29,to
30,PATH
31,'
32,to
33,add
34,path
35,of
36,python
37,.exe
38,into
39,environment
40,variables
41,",then,"
42,you
43,can
44,run
45,python
46,.exe
47,directly
48,in
49,PS
50,.
51,If
52,you
53,didn
54,'t
55,check
56,it
57,","
58,you
59,may
60,need
61,to
62,locate
63,the
64,folder
65,contains
66,python
67,.exe
68,to
69,run
70,.py
71,file
72,.
73,In
74,addition
75,","
76,python
77,.exe
78,can
79,be
80,run
81,under
82,other
83,user
84,privilege
85,using
86,'start-process'
87,with
88,parameter
89,'-credential'
90,.
91,If
92,you
93,run
94,python
95,.exe
96,in
97,PS
98,console
99,it
100,will
101,inherits
102,user
103,privilege
104,of
105,PS
106,console
107,.
