,0
0,It
1,looks
2,like
3,you
4,'ve
5,somehow
6,got
7,your
8,Git
9,repository
10,referencing
11,an
12,old
13,(or
14,deleted
15,)
16,Heroku
17,application
18,.
19,What
20,you
21,can
22,do
23,most
24,easily
25,is
26,open
27,up
28,your
29,.git/config
30,file
31,in
32,your
33,project
34,","
35,and
36,switch
37,out
38,the
39,"https://git.heroku.com/sleepy-inlet-36834.git/ URL with the correct one for your Heroku application: https://git.heroku.com/floating-river-39482.git.
Then give it another go =)"
40,To
41,explain
42,further: Heroku works by using Git to setup a 'remote'. Remotes are just places you can push (or pull)
43,code
44,from
45,.
46,Git
47,creates
48,remotes
49,by
50,listing
51,them
52,in
53,your
54,project
55,'s
56,.git/config
57,file
58,.
