,0
0,It
1,sounds
2,like
3,you
4,didn
5,'t
6,have
7,the
8,SQLite
9,development
10,libraries
11,installed
12,at
13,the
14,time
15,you
16,built
17,CPython
18,from
19,source
20,.
21,The
22,build
23,process
24,conditionally
25,includes
26,some
27,features
28,based
29,the
30,availability
31,of
32,underlying
33,development
34,libraries
35,.
36,On
37,Debian
38,GNU
39,/Linux
40,and
41,derivatives
42,","
43,install
44,libsqlite3
45,-dev.
46,Then
47,re
48,-run
49,"./configure,"
50,make
51,and
52,make
53,install
54,.
