,0
0,I
1,haven
2,'t
3,found
4,anywhere
5,any
6,information
7,on
8,setting
9,Enchant
10,for
11,case
12,-insensitive
13,matching
14,","
15,so
16,for
17,the
18,time
19,being
20,this
21,is
22,my
23,solution
24,","
25,though
26,it
27,obviously
28,decreases
29,performance
30,considerably
31,:
