,0
0,First
1,of
2,all
3,","
4,your
5,code
6,is
7,not
8,perfectly
9,alright
10,.
11,Here
12,is
13,the
14,changed
15,towers
16,function
17,for
18,you
19,->
20,And
21,here
22,goes
23,the
24,explanation
25,.
26,Look
27,at
28,the
29,picture
30,->
31,By
32,calling
33,Movetower
34,"(3,a,b,c),"
35,you
36,intend
37,to
38,move
39,all
40,the
41,3
42,discs
43,from
44,tower
45,A
46,to
47,tower
48,B
49,.
50,So
51,the
52,sequential
53,calls
54,are
55,->
56,Hope
57,it
58,helps
59,:)
60,You
61,can
62,also
63,find
64,some
65,good
66,explanations
67,here
68,:
69,Tower
70,of
71,Hanoi
72,:
73,Recursive
74,Algorithm
75,For
76,Animation
77,:
78,https
79,://www.cs.cmu.edu/~cburch/survey/recurse/hanoiex.html
