,0
0,So
1,this
2,is
3,a
4,class
5,to
6,store
7,your
8,sprite
9,in
10,.
11,I
12,don
13,'t
14,believe
15,you
16,need
17,2
18,","
19,because
20,you
21,can
22,have
23,a
24,list
25,of
26,all
27,of
28,your
29,instances
30,of
31,space
32,for
33,example
34,in
35,main
36,","
37,instead
38,of
39,having
40,...
41,I
42,would
43,recommend
44,doing
45,something
46,like
47,.
48,and
49,then
50,change
51,to
52,then
53,instead
54,of
55,do
56,finally
57,instead
58,of
59,do
60,I
61,hope
62,that
63,this
64,works
65,for
66,you
67,","
68,as
69,I
70,see
71,this
72,as
73,a
74,reasonable
75,way
76,to
77,store
78,your
79,instances
80,of
81,space
82,and
83,allows
84,you
85,to
86,more
87,easily
88,have
89,the
90,code
91,with
92,less
93,code
94,.
95,If
96,you
97,have
98,any
99,problems
100,implementing
101,this
102,","
103,please
104,just
105,leave
106,a
107,comment
108,and
109,I
110,will
111,help
112,you
113,fix
114,it
115,.
116,Cheers
117,!
