,0
0,I
1,use
2,this
3,code
4,to
5,compare
6,2
7,methods
8,.My
9,OS
10,is
11,windows
12,8
13,","
14,processor
15,core
16,i5
17,","
18,RAM
19,4GB
20,"output:
time()"
21,=
22,0
23,.0993799996376
24,clock
25,()
26,=
27,0
28,.0993572257367
