,0
0,For
1,interactive
2,work
3,","
4,Matplotlib
5,is
6,the
7,mature
8,standard
9,.
10,It
11,provides
12,an
13,OO
14,-style
15,API
16,as
17,well
18,as
19,a
20,Matlab
21,-style
22,interactive
23,API
24,.
25,Chaco
26,is
27,a
28,more
29,modern
30,plotting
31,library
32,from
33,the
34,folks
35,at
36,Enthought
37,.
38,It
39,uses
40,Enthought
41,'s
42,Kiva
43,vector
44,drawing
45,library
46,and
47,currently
48,works
49,only
50,with
51,Wx
52,and
53,Qt
54,with
55,OpenGL
56,on
57,the
58,way
59,(Matplotlib
60,has
61,backends
62,for
63,Tk
64,","
65,Qt
66,","
67,Wx
68,","
69,Cocoa
70,","
71,and
72,many
73,image
74,types
75,such
76,as
77,PDF
78,","
79,EPS
80,","
81,PNG
82,","
83,etc
84,.).
85,The
86,main
87,advantages
88,of
89,Chaco
90,are
91,its
92,speed
93,relative
94,to
95,Matplotlib
96,and
97,its
98,integration
99,with
100,Enthought
101,'s
102,Traits
103,API
104,for
105,interactive
106,applications
107,.
