,0
0,I
1,did
2,a
3,little
4,more
5,research
6,and
7,made
8,my
9,question
10,more
11,clear
12,in
13,Accessing
14,QTextHtmlImporter
15,in
16,PyQt4
17,That
18,would
19,essentially
20,solve
21,this
22,issue
23,.
