,0
0,I
1,have
2,this
3,code
4,which
5,scrapes
6,usernames
7,:
8,When
9,it
10,starts
11,putting
12,all
13,the
14,names
15,in
16,a
17,list
18,like
19,this
20,After
21,an
22,hour
23,off
24,running
25,I
26,get
27,memory
28,allocation
29,errors
30,","
31,obviously
32,I
33,know
34,why
35,this
36,happens
37,but
38,how
39,can
40,I
41,fix
42,it
43,?
44,I
45,was
46,thinking
47,just
48,getting
49,the
50,usernames
51,from
52,a
53,single
54,page
55,and
56,output
57,them
58,to
59,file
60,immediately
61,","
62,delete
63,contents
64,of
65,list
66,","
67,repeat
68,","
69,but
70,I
71,didn
72,'t
73,know
74,how
75,to
76,implement
77,this
78,.
