,0
0,I
1,am
2,trying
3,to
4,learn
5,pygtk
6,and
7,I
8,am
9,developing
10,a
11,GUI
12,for
13,axel
14,.
15,My
16,problem
17,is
18,I
19,need
20,to
21,show
22,progress
23,of
24,download
25,in
26,my
27,main
28,window
29,.
30,I
31,used
32,two
33,threads
34,one
35,for
36,downloading
37,and
38,second
39,for
40,progress
41,calculation
42,.
43,Download
44,is
45,done
46,by
47,axel
48,but
49,my
50,second
51,thread
52,is
53,not
54,running
55,until
56,first
57,thread
58,stops
59,.
60,and
61,second
62,thread
63,is
64,not
65,updating
66,the
67,gui
68,I
69,used
70,gobject
71,.idel_add
72,it
73,stucks
74,the
75,main
76,window
77,upon
78,download
79,start
80,tried
81,to
82,use
83,Gtk
84,.gdk.thread_init()/thread_enter()/thread_leave()
85,it
86,says
87,no
88,module
89,gdk
90,in
91,Gtk
92,.
93,On
94,top
95,of
96,the
97,page
98,Gtk
99,is
100,imported
101,from
102,gi
103,.repository
104,By
105,the
106,way
107,I
108,am
109,using
110,quickly
111,to
112,develop
113,the
114,app
115,Is
116,there
117,any
118,way
119,to
120,solve
121,the
122,problem
123,.
124,or
125,any
126,similiar
127,examples
128,.
