,0
0,You
1,may
2,be
3,interested
4,in
5,something
6,like
7,TextRazor
8,.
9,By
10,using
11,their
12,API
13,you
14,could
15,be
16,able
17,to
18,classify
19,the
20,input
21,text
22,.
23,And
24,for
25,example
26,you
27,can
28,choose
29,to
30,remove
31,all
32,input
33,texts
34,thats
35,comes
36,with
37,some
38,of
39,the
40,categories
41,or
42,keywords
43,you
44,don
45,'t
46,want
47,.
