,0
0,It
1,doesn
2,'t
3,seem
4,like
5,your
6,'Strawberry'
7,parameter
8,matches
9,the
10,lunch_count
11,parameter
12,in
13,your
14,lunch
15,function
16,.
17,In
18,the
19,lunch
20,method
21,","
22,you
23,then
24,can
25,increment
26,it
27,by
28,one
29,every
30,time
31,you
32,call
33,lunch
34,","
35,rather
36,than
37,adding
38,it
39,as
40,a
41,parameter
42,.
43,If
44,you
45,are
46,new
47,to
48,Python
49,","
50,I
51,would
52,recommend
53,Learn
54,Python
55,the
56,Hard
57,Way
58,.
