,0
0,modified
1,from
2,the
3,example
4,at
5,the
6,bottom
7,here
8,:
9,http
10,://www.py2exe.org/index.cgi/ListOfOptions
11,You
12,could
13,try
14,this
15,setup
16,.py
17,But
18,I
19,personally
20,use
21,gui2exe
22,to
23,produce
24,setup
25,.py.
