,0
0,You
1,must
2,to
3,check
4,the
5,port
6,open
7,in
8,your
9,host
10,as
11,ain
12,said
13,.
14,BTW
15,","
16,fdb
17,is
18,just
19,for
20,firebird
21,2
22,.0
23,and
24,higher
25,.
26,Check
27,it
28,out
29,.
30,https
31,://fdb.readthedocs.org/en/latest/getting-started.html#installation
