,0
0,I
1,'m
2,successfully
3,able
4,to
5,create
6,import hooks
7,to
8,load
9,files
10,directly
11,from
12,memory
13,in
14,python2
15,.7.
16,The
17,example
18,I
19,used
20,was
21,the
22,accepted
23,response
24,to
25,this
26,question
27,:
28,python
29,:Import
30,module
31,from
32,memory
33,However
34,;
35,when
36,applying
37,this
38,code
39,on
40,pypy
41,;
42,i
43,get
44,an
45,import error
46,.
47,I
48,have
49,also
50,tried
51,other
52,import hook
53,examples
54,that
55,work
56,with
57,regular
58,python
59,but
60,not
61,with
62,pypy
63,","
64,such
65,as
66,this
67,:
68,python
69,load
70,zip
71,with
72,modules
73,from
74,memory
75,Does
76,anyone
77,know
78,why
79,import hooks
80,do
81,not
82,work
83,in
84,pypy
85,?
86,Is
87,there
88,something
89,I
90,am
91,missing
92,?
