,0
0,One
1,of
2,my
3,specific
4,reasons
5,for
6,scraping
7,with
8,Selenium
9,is
10,to
11,make
12,sure
13,the
14,javascript
15,created
16,parts
17,of
18,each
19,page
20,are
21,fully
22,rendered
23,before
24,I
25,start
26,searching
27,for
28,content
29,.
30,I
31,use
32,this
33,line
34,to
35,wait
36,for
37,the
38,content
39,I
40,want
41,to
42,be
43,loaded
44,:
45,The
46,'30'
47,is
48,a
49,30
50,second
51,wait
52,timer
53,","
54,if
55,this
56,is
57,exceeded
58,then
59,a
60,TimeoutException
61,occurs
62,so
63,you
64,will
65,want
66,to
67,put
68,it
69,in
70,a
71,try
72,...
73,except
74,:
75,block
76,.
77,Change
78,my_xpath
79,to
80,match
81,the
82,tags
83,you
84,want
85,.
86,Even
87,if
88,the
89,style
90,is
91,marked
92,as
93,hidden
94,","
95,Selenium
96,can
97,still
98,see
99,it
100,.
