,0
0,Django
1,has
2,this
3,built
4,in
5,.
6,See
7,the
8,sites
9,framework
10,.
11,As
12,a
13,general
14,technique
15,","
16,include
17,a
18,'host'
19,column
20,in
21,your
22,database
23,schema
24,attached
25,to
26,the
27,data
28,you
29,want
30,to
31,be
32,host
33,"-specific,"
34,then
35,include
36,the
37,Host
38,HTTP
39,header
40,in
41,the
42,query
43,when
44,you
45,are
46,retrieving
47,data
48,.
