,0
0,I
1,'m
2,trying
3,to
4,solve
5,an
6,overdetermined
7,system
8,in
9,Python
10,","
11,using
12,the
13,numpy
14,.solve
15,function
16,.
17,I
18,know
19,the
20,value
21,of
22,one
23,of
24,the
25,variables
26,and
27,I
28,know
29,that
30,in
31,theory
32,I
33,can
34,find
35,a
36,unique
37,solution
38,for
39,the
40,system
41,if
42,I
43,can
44,somehow
45,plug
46,in
47,that
48,known
49,value
50,.
51,My
52,system
53,is
54,of
55,the
56,form
57,AxC=B
58,.
59,The
60,variables
61,are
62,split
63,into
64,two
65,groups
66,","
67,one
68,group
69,of
70,N
71,variables
72,and
73,one
74,of
75,T
76,variables
77,(although
78,this
79,does
80,not
81,matter
82,for
83,the
84,math
85,).
86,A
87,is
88,a
89,(T*N
90,x
91,T
92,+N)
93,matrix
94,","
95,C
96,is
97,the
98,variables
99,vector
100,","
101,of
102,length
103,"(T+N),"
104,and
105,B
106,is
107,a
108,vector
109,of
110,length
111,(T*N).
112,How
113,do
114,I
115,tell
116,numpy
117,.solve
118,(or
119,another
120,function
121,in
122,Python
123,","
124,but
125,please
126,don
127,'t
128,recommend
129,least
130,squares
131,","
132,I
133,need
134,the
135,unique
136,","
137,exact
138,solution
139,","
140,which
141,I
142,know
143,exists
144,)
145,to
146,use
147,the
148,known
149,value
150,of
151,one
152,of
153,the
154,variables
155,?
156,A
157,simple
158,example
159,of
160,my
161,system
162,would
163,be
164,:
165,The
166,values
167,of
168,the
169,elements
170,of
171,B
172,would
173,of
174,course
175,be
176,known
177,","
178,as
179,well
180,as
181,the
182,value
183,of
184,one
185,of
186,the
187,variables
188,","
189,let
190,'s
191,say
192,I
193,know
194,that
195,t1=1
196,.
197,The
198,dots
199,don
200,'t
201,mean
202,anything
203,I
204,just
205,put
206,them
207,there
208,so
209,the
210,characters
211,wouldn
212,'t
213,bunch
214,up
215,.
