,0
0,From
1,the
2,discussions
3,get
4,to
5,know
6,that
7,you
8,are
9,treating
10,with
11,list
12,of
13,tuple
14,instead
15,of
16,dict
17,.
18,So
19,list
20,.pop
21,always
22,expect
23,a
24,integer
25,that
26,'s
27,why
28,you
29,getting
30,an
31,error
32,.
33,And
34,dict
35,expect
36,it
37,'s
38,key
39,.
40,So
41,here
42,you
43,have
44,to
45,convert
46,the
47,input
48,like
49,dict
50,or
51,pop
52,up
53,from
54,list
55,with
56,using
57,it
58,'s
59,index
60,.
