,0
0,If
1,one
2,axis
3,is
4,the
5,cluster
6,id
7,I
8,don
9,'t
10,get
11,how
12,you
13,fit
14,both
15,the
16,x
17,and
18,y
19,coordinates
20,onto
21,the
22,other
23,axis
24,.
25,So
26,I
27,plotted
28,the
29,x
30,",y"
31,on
32,the
33,x
34,and
35,y
36,axis
37,and
38,used
39,the
40,cluster
41,id
42,as
43,a
44,label
45,;
46,you
47,can
48,swap
49,which
50,value
51,goes
52,into
53,which
54,axis
55,","
56,I
57,guess
58,:
59,N
60,.b.:
61,if
62,you
63,have
64,a
65,lot
66,of
67,data
68,","
69,don
70,'t
71,call
72,scatter
73,for
74,each
75,point
76,separately
77,;
78,append
79,x
80,","
81,y
82,","
83,cluster
84,to
85,three
86,separate
87,lists
88,and
89,scatter
90,the
91,lists
92,.
