,0
0,The
1,problem
2,is
3,that
4,you
5,'re
6,expecting
7,input
8,to
9,return
10,you
11,a
12,int
13,which
14,it
15,doesn
16,'t
17,do
18,on
19,Python
20,3
21,.
22,Python
23,3
24,input
25,works
26,the
27,same
28,way
29,as
30,raw_input
31,on
32,Python
33,2
34,returning
35,a
36,string
37,that
38,you
39,need
40,to
41,convert
42,to
43,other
44,type
45,yourself
46,.
47,You
48,should
49,be
50,able
51,to
52,fix
53,your
54,code
55,by
56,doing
57,the
58,conversions
59,at
60,the
61,required
62,places
63,and
64,switching
65,all
66,raw_input
67,calls
68,to
69,input
70,since
71,there
72,'s
73,no
74,raw_input
75,on
76,Python
77,3
78,.
79,Example
80,:
