,0
0,I
1,am
2,having
3,data
4,such
5,as
6,","
7,data
8,I
9,want
10,to
11,apply
12,a
13,function
14,for
15,the
16,dataframe
17,","
18,this
19,gives
20,an
21,output
22,","
23,data
24,I
25,want
26,to
27,apply
28,this
29,function
30,only
31,when
32,filter = A
33,and
34,for
35,the
36,remaining
37,part
38,I
39,want
40,it
41,be
42,NULL
43,.
44,The
45,output
46,I
47,want
48,here
49,is
50,","
51,data
52,Here
53,the
54,value
55,is
56,NULL
57,because
58,it
59,didnt
60,satisfy
61,the
62,condition
63,filter= A
64,.
65,I
66,want
67,the
68,function
69,to
70,be
71,applied
72,only
73,when
74,filter = A
75,.
76,Can
77,anybody
78,help
79,me
80,in
81,changing
82,the
83,code
84,inorder
85,to
86,get
87,this
88,output
89,in
90,pyspark
91,?
