,0
0,"BACKGROUND:
The AWS operation to list IAM users returns a max of 50 by default.  
Reading the docs (links)"
1,below
2,I
3,ran
4,following
5,code
6,and
7,returned
8,a
9,complete
10,set
11,data
12,by
13,setting
14,the
15,"""MaxItems"""
16,to
17,1000
18,.
19,http
20,://boto3.readthedocs.io/en/latest/guide/paginators.html
21,https
22,://boto3.readthedocs.io/en/latest/reference/services/iam.html#IAM.Paginator.ListUsers
23,QUESTION
24,:
25,If
26,the
27,"""MaxItems"""
28,was
29,set
30,to
31,10
32,","
33,for
34,example
35,","
36,what
37,would
38,be
39,the
40,best
41,method
42,to
43,loop
44,through
45,the
46,results
47,?
48,the
49,I
50,tested
51,with
52,the
53,following
54,but
55,it
56,only
57,loops
58,2
59,iterations
60,before
61,'IsTruncated'
62,==
63,False
64,and
65,results
66,in
67,"""KeyError:"
68,"'Marker'""."
69,Not
70,sure
71,why
72,this
73,is
74,happening
75,because
76,I
77,know
78,there
79,are
80,over
81,200
82,results
83,.
84,THanks
85,.
