,0
0,The
1,basic
2,idea
3,is
4,to
5,use
6,.twinx
7,to
8,create
9,a
10,secondary
11,y
12,axis
13,.
14,Below
15,is
16,a
17,short
18,sample
19,to
20,do
21,it
22,.
23,From
24,the
25,graph
26,","
27,you
28,see
29,that
30,the
31,left
32,y
33,axis
34,is
35,for
36,price
37,and
38,moving
39,averages
40,","
41,whereas
42,the
43,right
44,y
45,axis
46,is
47,for
48,volumn
49,.
