,0
0,In
1,python
2,is
3,it
4,possible
5,to
6,get
7,or
8,set
9,a
10,logical
11,directory
12,(as
13,opposed
14,to
15,an
16,absolute
17,one
18,).
19,For
20,example
21,if
22,I
23,have
24,:
25,and
26,I
27,have
28,linked
29,to
30,the
31,same
32,directory
33,.
34,using
35,os
36,.getcwd
37,and
38,os
39,.chdir
40,will
41,always
42,use
43,the
44,absolute
45,path
46,The
47,only
48,way
49,I
50,have
51,found
52,to
53,get
54,around
55,this
56,at
57,all
58,is
59,to
60,launch
61,'pwd'
62,in
63,another
64,process
65,and
66,read
67,the
68,output
69,.
70,However
71,","
72,this
73,only
74,works
75,until
76,you
77,call
78,os
79,.chdir
80,for
81,the
82,first
83,time
84,.
