,0
0,I
1,think
2,it
3,has
4,to
5,do
6,with
7,how
8,pymunk
9,tries
10,to
11,find
12,the
13,path
14,of
15,chipmunk
16,.dll
17,when
18,frozen
19,.
20,Apparently
21,special
22,code
23,is
24,required
25,when
26,it
27,all
28,packs
29,into
30,one
31,file
32,.
33,Can
34,you
35,replace
36,your
37,libload
38,.py
39,file
40,with
41,this
42,one
43,and
44,try
45,"again: https://gist.github.com/viblo/44ccd6af88d9f050403b 
(At the moment I cannot try this myself, therefor the gist. If it works Ill commit it to the real pymunk repo)"
