,0
0,I
1,am
2,currently
3,profiling
4,some
5,python
6,code
7,like
8,so
9,:
10,The
11,code
12,runs
13,successfuly
14,","
15,outputs
16,no
17,exception
18,.
19,However
20,my
21,restats
22,.txt
23,looks
24,like
25,this
26,:
27,SomeFunc
28,(
29,i
30,i
31,gÇZ3a
32,/­?gÇZ3a/­?0(
33,s
34,;
35,C
36,:\SomeFolder\bar.pyiL
37,t
38,Basically
39,it
40,is
41,150
42,lines
43,of
44,garbage
45,characters
46,with
47,random
48,paths
49,and
50,function
51,names
52,mixed
53,in
54,.
55,What
56,could
57,be
58,the
59,issue
60,?
61,Am
62,I
63,using
64,this
65,correctly
66,?
67,The
68,python
69,file
70,is
71,being
72,loaded
73,in
74,through
75,Maya
76,if
77,that
78,makes
79,a
80,differance
81,.
