,0
0,Not
1,sure
2,whether
3,it
4,'s
5,any
6,faster
7,","
8,but
9,you
10,could
11,rewrite
12,that
13,code
14,using
15,itertools
16,.combinations
17,and
18,get
19,the
20,min
21,using
22,a
23,key
24,function
25,calculating
26,the
27,"""distance""."
28,If
29,this
30,does
31,not
32,help
33,","
34,you
35,might
36,consider
37,temporarily
38,turning
39,the
40,dictionaries
41,in
42,_list
43,into
44,lists
45,","
46,holding
47,just
48,the
49,values
50,of
51,the
52,relevant
53,fields
54,.
55,Instead
56,of
57,using
58,dictionary
59,lookup
60,","
61,you
62,can
63,then
64,just
65,zip
66,those
67,lists
68,together
69,with
70,the
71,weights
72,.
73,Afterwards
74,","
75,turm
76,them
77,back
78,into
79,dicts
80,.
81,This
82,should
83,be
84,a
85,bit
86,faster
87,","
88,but
89,it
90,will
91,only
92,work
93,if
94,the
95,dicts
96,do
97,not
98,have
99,any
100,other
101,fields
102,than
103,those
104,in
105,self
106,".__fields,"
107,otherwise
108,the
109,dicts
110,can
111,not
112,be
113,reconstructed
114,from
115,the
116,lists
117,(at
118,least
119,not
120,as
121,easily
122,).
123,Alternatively
124,","
125,you
126,might
127,use
128,tuples
129,instead
130,of
131,lists
132,and
133,use
134,another
135,dictionary
136,to
137,map
138,those
139,tuples
140,to
141,the
142,original
143,dictionaries
144,...
145,Or
146,try
147,this
148,","
149,using
150,the
151,indices
152,of
153,the
154,elements
155,instead
156,of
157,the
158,elements
159,themselves
160,(not
161,tested
162,):
