,0
0,You
1,do
2,need
3,to
4,import the
5,modules
6,somehow
7,but
8,the
9,“recommended”
10,way
11,is
12,a
13,bit
14,tricky
15,since
16,things
17,kept
18,changing
19,with
20,new
21,versions
22,of
23,Python
24,","
25,see
26,this
27,answer
28,.
29,Here
30,'s
31,an
32,example
33,based
34,on
35,the
36,test
37,runner
38,of
39,the
40,gorilla
41,library
42,that
43,is
44,compatible
45,with
46,Python
47,2
48,and
49,Python
50,3
51,:
52,Here
53,/path/to/your/package
54,would
55,be
56,the
57,repository
58,to
59,the
60,package
61,","
62,that
63,is
64,the
65,directory
66,containing
67,the
68,readme
69,","
70,the
71,docs
72,","
73,and
74,so
75,on
76,like
77,it
78,is
79,commonly
80,the
81,case
82,with
83,Python
84,'s
85,packages
86,","
87,and
88,package_name
89,would
90,be
91,the
92,directory
93,name
94,inside
95,the
96,repository
97,that
98,contains
99,the
100,root
101,__init__
102,.py
103,file
104,.
105,In
106,fact
107,the
108,function
109,module_iterator
110,also
111,accepts
112,a
113,module
114,for
115,its
116,parameter
117,package_dotted_path
118,","
119,such
120,as
121,'package.subpackage.module'
122,for
123,example
124,","
125,but
126,then
127,only
128,the
129,functions
130,from
131,this
132,specific
133,module
134,would
135,be
136,retrieved
137,.
138,If
139,a
140,package
141,is
142,passed
143,instead
144,","
145,then
146,all
147,the
148,recursively
149,nested
150,modules
151,will
152,be
153,inspected
154,.
