,0
0,When
1,you
2,install
3,python
4,on
5,Windows
6,","
7,select
8,"""for"
9,current
10,user
11,only
12,""""
13,rather
14,than
15,"""for"
16,all
17,users
18,of
19,this
20,system
21,""""
22,when
23,you
24,'re
25,asked
26,.
27,And
28,select
29,the
30,installation
31,target
32,to
33,some
34,custom
35,directory
36,","
37,e
38,.g.
39,"D:\mypython\
This kind of installation will package all necessary binaries and DLL files (e.g. msvcr90.dll)"
40,to
41,this
42,specified
43,dir
44,","
45,with
46,which
47,you
48,can
49,deploy
50,easily
51,to
52,another
53,system
54,(with
55,same
56,CPU
57,-bit
58,and
59,operating
60,system
61,).
62,(I
63,got
64,this
65,solution
66,from
67,a
68,Chinese
69,website
70,http://www.oschina.net/question/23734_13481 - comment 1)
