,0
0,I
1,'d
2,like
3,to
4,"""install"""
5,a
6,version
7,of
8,Python
9,locally
10,","
11,which
12,doesn
13,'t
14,touch
15,anything
16,on
17,the
18,system
19,(Windows
20,in
21,this
22,case
23,)
24,except
25,the
26,directory
27,I
28,extract
29,it
30,into
31,.
32,I
33,would
34,run
35,it
36,by
37,specifying
38,that
39,particular
40,python
41,.exe.
42,This
43,is
44,for
45,the
46,end
47,-user.
48,Essentially
49,","
50,I
51,want
52,to
53,be
54,able
55,to
56,extract
57,a
58,Python
59,into
60,a
61,directory
62,and
63,start
64,using
65,it
66,immediately
67,","
68,without
69,requiring
70,the
71,user
72,to
73,even
74,know
75,that
76,my
77,program
78,is
79,using
80,Python
81,.
82,I
83,'m
84,looking
85,into
86,py2exe
87,and
88,PyInstaller
89,as
90,well
91,","
92,but
93,I
94,'d
95,like
96,to
97,know
98,if
99,this
100,option
101,is
102,viable
103,.
