,0
0,recently
1,I
2,have
3,been
4,trying
5,to
6,make
7,a
8,spin
9,-off
10,of
11,Collatz
12,conjecture
13,using
14,python
15,3
16,.0.
17,The
18,program
19,works
20,as
21,it
22,should
23,with
24,positive
25,integers
26,","
27,but
28,it
29,will
30,not
31,work
32,with
33,negative
34,integers
35,.
36,In
37,the
38,program
39,I
40,check
41,if
42,the
43,number
44,is
45,negative
46,and
47,if
48,so
49,I
50,square
51,it
52,","
53,and
54,then
55,proceed
56,with
57,collatz
58,","
59,rules
60,.
61,Unfortuanitly
62,it
63,gives
64,off
65,no
66,error
67,messages
68,.
69,Code
70,below
71,:
72,feel
73,free
74,to
75,try
76,out
77,my
78,code
79,","
80,it
81,only
82,uses
83,python
84,3
85,and
86,sys
87,!
88,-thanks!
