,0
0,My
1,Python
2,code
3,is
4,:
5,Is
6,it
7,possible
8,to
9,show
10,the
11,labels
12,"""Jan"","
13,"""Feb"","
14,"""Mar"","
15,etc
16,.
17,and
18,the
19,percentages
20,","
21,either
22,:
23,without
24,overlapping
25,","
26,or
27,using
28,an
29,arrow
30,mark
31,?
