,0
0,You
1,could
2,try
3,using
4,a
5,class
6,property
7,of
8,type
9,bool
10,Above
11,your
12,init
13,method
14,","
15,you
16,could
17,define
18,a
19,property
20,like
21,"this: bool stopFlag = False
Then inside your for loop, add an if(!self.stopFlag)"
22,:
23,break
24,.
25,This
26,will
27,check
28,the
29,stopFlag
30,every
31,iteration
32,","
33,and
34,negate
35,it
36,.
37,So
38,it
39,will
40,default
41,to
42,passing
43,the
44,if
45,check
46,at
47,first
48,.
49,Then
50,inside
51,your
52,stop
53,method
54,","
55,just
56,set
57,your
58,self
59,.stopFlag
60,=
61,True
62,So
63,when
64,stop
65,is
66,called
67,","
68,it
69,will
70,flip
71,the
72,flag
73,","
74,and
75,if
76,the
77,start
78,method
79,is
80,running
81,in
82,it
83,'s
84,for
85,loop
86,","
87,it
88,will
89,catch
90,this
91,change
92,in
93,the
94,flag
95,and
96,break
97,out
98,.
