,0
0,You
1,could
2,do
3,something
4,like
5,this
6,-
7,Runtime
8,on
9,the
10,assignment
11,part
12,-
13,Let
14,'s
15,use
16,a
17,bigger
18,grid
19,for
20,timing
21,purposes
22,.
