,0
0,Alternatively
1,you
2,can
3,put
4,the
5,legends
6,beside
7,the
8,pie
9,graph
10,:
11,EDIT
12,:
13,if
14,you
15,want
16,to
17,keep
18,the
19,legend
20,in
21,the
22,original
23,order
24,","
25,as
26,you
27,mentioned
28,in
29,the
30,comments
31,","
32,you
33,can
34,set
35,sort_legend=False
36,in
37,the
38,code
39,above
40,","
41,giving
42,:
