,0
0,If
1,you
2,'
3,don
4,'t
5,declare
6,fields
7,","
8,they
9,won
10,'t
11,be
12,accessible
13,in
14,the
15,bundle
16,.
17,However
18,","
19,they
20,'ll
21,always
22,be
23,accessible
24,in
25,the
26,request
27,.
28,You
29,'ll
30,need
31,to
32,have
33,at
34,least
35,one
36,predefined
37,field
38,","
39,to
40,be
41,used
42,as
43,a
44,primary
45,key
46,.
47,While
48,you
49,don
50,'t
51,explicitly
52,need
53,to
54,create
55,it
56,","
57,you
58,should
59,have
60,a
61,way
62,of
63,knowing
64,what
65,object
66,to
67,return
68,if
69,the
70,user
71,issues
72,a
73,GET
74,request
75,for
76,some
77,object
78,.
