,0
0,I
1,am
2,new
3,to
4,python
5,.
6,I
7,have
8,a
9,large
10,header
11,formatted
12,input
13,file
14,where
15,header
16,line
17,starts
18,with
19,'>'.
20,My
21,file
22,is
23,like
24,:
25,I
26,want
27,to
28,extract
29,each
30,header
31,and
32,its
33,corresponding
34,Start
35,-End
36,value
37,(s)
38,(after
39,Predicted
40,binding
41,regions
42,line
43,)
44,in
45,a
46,(output.txt
47,file
48,).
49,For
50,the
51,above
52,"(input.txt),"
53,the
54,output
55,will
56,be
57,:
58,I
59,have
60,tried
61,:
62,But
63,it
64,gives
65,me
66,:
67,Which
68,is
69,obviously
70,not
71,right
72,.
73,I
74,get
75,the
76,range
77,but
78,without
79,header
80,descriptors
81,and
82,with
83,some
84,extra
85,values
86,.
87,How
88,can
89,I
90,get
91,my
92,above
93,mentioned
94,output
95,?
96,Thanks
97,Ps
98,.
99,I
100,am
101,using
102,python
103,2
104,.7
105,in
106,my
107,Windows7
108,machine
109,.
