,0
0,Can
1,someone
2,let
3,me
4,know
5,1
6,.
7,How
8,to
9,write
10,selenium
11,webdriver
12,code
13,in
14,python
15,for
16,reading
17,the
18,data
19,from
20,CSV
21,files
22,and
23,input
24,them
25,into
26,fields
27,of
28,application
29,under
30,test
31,and
32,print
33,the
34,results
35,into
36,CSV
37,file
38,after
39,execution
40,.
41,2
42,.
43,I
44,have
45,written
46,capture
47,screenshot
48,for
49,every
50,statement
51,to
52,get
53,the
54,screenshots
55,.
56,Is
57,there
58,any
59,that
60,we
61,can
62,capture
63,screenshots
64,in
65,a
66,single
67,go
68,","
69,like
70,using
71,any
72,loop
73,statements
74,etc
75,..If
76,yes
77,","
78,then
79,can
80,you
81,post
82,the
83,code
84,Thanks
85,for
86,your
87,time
88,and
89,response
90,is
91,appreciated
92,....
