,0
0,Here
1,'s
2,an
3,explanation
4,for
5,why
6,__init__
7,.py
8,is
9,needed
10,:
11,The
12,__init__
13,.py
14,files
15,are
16,required
17,to
18,make
19,Python
20,treat
21,the
22,directories
23,as
24,containing
25,packages
26,;
27,this
28,is
29,done
30,to
31,prevent
32,directories
33,with
34,a
35,common
36,name
37,","
38,such
39,as
40,string
41,","
42,from
43,unintentionally
44,hiding
45,valid
46,modules
47,that
48,occur
49,later
50,on
51,the
52,module
53,search
54,path
55,.
56,In
57,the
58,simplest
59,case
60,","
61,__init__
62,.py
63,can
64,just
65,be
66,an
67,empty
68,file
69,","
70,but
71,it
72,can
73,also
74,execute
75,initialization
76,code
77,for
78,the
79,package
80,or
81,set
82,the
83,__all__
84,variable
85,","
86,described
87,later
88,.
89,As
90,I
91,'ve
92,just
93,recommended
94,to
95,another
96,poster
97,","
98,the
99,tutorial
100,on
101,modules
102,is
103,pretty
104,informative
105,.
