,0
0,You
1,can
2,redirect
3,the
4,output
5,of
6,the
7,solution
8,by
9,using
10,which
11,is
12,relative
13,to
14,the
15,top_dir
16,(https://waf.io/apidocs/Context.html?highlight=top_dir#waflib.Context.top_dir).
17,So
18,in
19,your
20,case
21,:
