,0
0,I
1,'m
2,writing
3,a
4,blog
5,editor
6,using
7,pyqt4
8,.
9,My
10,issue
11,is
12,this
13,.
14,There
15,is
16,a
17,wysiwyg
18,editor
19,tab
20,and
21,a
22,html
23,code
24,editor
25,tab
26,.
27,A
28,change
29,done
30,in
31,one
32,should
33,reflect
34,in
35,the
36,other
37,.
38,One
39,option
40,is
41,to
42,use
43,the
44,setHtml
45,and
46,toHtml
47,functions
48,whenever
49,text
50,changes
51,in
52,a
53,qtextedit
54,.
55,But
56,the
57,issue
58,with
59,this
60,approach
61,is
62,that
63,when
64,I
65,use
66,setHtml
67,on
68,a
69,qtextedit
70,","
71,all
72,the
73,previous
74,edit
75,undo
76,history
77,is
78,lost
79,.
80,If
81,I
82,try
83,to
84,maintain
85,my
86,own
87,history
88,on
89,textchanged
90,signal
91,","
92,lots
93,of
94,memory
95,will
96,be
97,used
98,.
99,Consider
100,I
101,enter
102,a
103,sentence
104,","
105,textchanged
106,will
107,be
108,signaled
109,for
110,every
111,single
112,character
113,and
114,undo
115,would
116,be
117,character
118,by
119,character
120,.
121,I
122,tried
123,sharing
124,the
125,same
126,qtextdocument
127,between
128,the
129,two
130,qtextedits
131,but
132,that
133,also
134,failed
135,as
136,highlighting
137,is
138,linked
139,to
140,the
141,qtextdocument
142,and
143,hence
144,is
145,applied
146,to
147,both
148,qtextedits
149,.
150,Another
151,option
152,is
153,to
154,do
155,nothing
156,when
157,the
158,user
159,works
160,in
161,the
162,wysiwyg
163,editor
164,window
165,.
166,When
167,the
168,user
169,makes
170,some
171,edit
172,in
173,the
174,html
175,code
176,editor
177,","
178,I
179,'ll
180,wait
181,till
182,the
183,user
184,finishes
185,the
186,edit
187,and
188,then
189,once
190,done
191,","
192,I
193,'ll
194,find
195,the
196,diff
197,of
198,the
199,edit
200,and
201,somehow
202,","
203,make
204,a
205,corresponding
206,edit
207,change
208,in
209,the
210,wysiwyg
211,editor
212,'s
213,qtextdocument
214,.
215,Is
216,this
217,achievable
218,?
219,How
220,can
221,I
222,do
223,such
224,a
225,change
226,in
227,the
228,qtextdocument
229,?
230,Is
231,there
232,a
233,more
234,simple
235,way
236,that
237,I
238,am
239,not
240,aware
241,of
242,?
243,Please
244,help
245,.
