,0
0,I
1,have
2,this
3,text
4,file
5,:
6,How
7,can
8,I
9,parse
10,each
11,line
12,and
13,when
14,I
15,see
16,group
17,","
18,store
19,the
20,group
21,and
22,save
23,it
24,in
25,the
26,list
27,and
28,save
29,it
30,into
31,a
32,dictionary
33,This
34,is
35,what
36,I
37,tried
38,:
