,0
0,change
1,while
2,loop
3,inside
4,run
5,method
6,to
7,"this:
Don't forget to import time module at the beginning of the script.
With this, your thread will loop for 10 sec. Start thread witht.start()"
8,as
9,@Tim
10,Castelijns
11,suggested
12,.
