,0
0,You
1,can
2,put
3,your
4,code
5,in
6,function
7,.
8,A
9,function
10,you
11,can
12,return
13,the
14,different
15,values
16,.
17,While
18,Calling
19,the
20,function
21,you
22,can
23,check
24,what
25,function
26,is
27,returning
28,.
29,You
30,can
31,use
32,if
33,condition
34,like
