,0
0,this
1,will
2,give
3,us
4,the
5,filename
6,only
7,.
8,i
9,.e.
10,if
11,abspath
12,of
13,file
14,is
15,c
16,:\abcd\abc.py
17,then
18,2nd
19,line
20,will
21,print
22,abc
23,.py
