,0
0,For
1,anyone
2,coming
3,to
4,this
5,question
6,now
7,with
8,similar
9,needs
10,there
11,is
12,a
13,tool
14,called
15,CIS
16,which
17,provides
18,plotting
19,and
20,collocation
21,of
22,a
23,range
24,of
25,datasets
26,including
27,aircraft
28,data
29,","
30,CALIOP
31,L2
32,","
33,MODIS
34,L2
35,and
36,others
37,.
38,It
39,also
40,provides
41,subsetting
42,and
43,aggregation
44,of
45,the
46,data
47,","
48,in
49,case
50,that
51,'s
52,of
53,use
54,.
55,It
56,'s
57,a
58,command
59,line
60,tool
61,primarily
62,but
63,there
64,'s
65,a
66,Python
67,API
68,too
69,-
70,see
71,http
72,://cis.readthedocs.org
73,for
74,more
75,info
76,.
77,Full
78,disclosure
79,:
80,I
81,'m
82,the
83,lead
84,dev
85,on
86,this
87,tool
88,","
89,and
90,I
91,'m
92,happy
93,to
94,give
95,more
96,specific
97,answers
98,to
99,more
100,specific
101,questions
102,.
