,0
0,I
1,am
2,new
3,in
4,django
5,","
6,and
7,I
8,am
9,creating
10,table
11,in
12,postgresql
13,.
14,I
15,want
16,to
17,perform
18,insert
19,","
20,update
21,and
22,delete
23,operation
24,using
25,django
26,.
27,I
28,want
29,creating
30,followng
31,code
32,.
33,Models
34,.py
35,viwes
36,.py
