,0
0,You
1,can
2,just
3,set
4,same
5,variable
6,name
7,and
8,it
9,will
10,overwrite
11,it
12,","
13,check
14,Django
15,docs
16,.
17,You
18,cannot
19,read
20,context
21,inside
22,context
23,processor
24,.
25,You
26,could
27,probably
28,use
29,template
30,tags
31,","
32,but
33,they
34,'re
35,not
36,really
37,meant
38,for
39,that
40,.
