,0
0,The
1,file
2,pypm
3,-script.py
4,(and
5,pkg_resources
6,)
7,come
8,from
9,ActivePython
10,.
11,You
12,probably
13,must
14,have
15,installed
16,a
17,different
18,Python
19,on
20,top
21,of
22,ActivePython
23,.
24,I
25,can
26,think
27,of
28,two
29,ways
30,to
31,fix
32,this
33,"problem:
Uninstall Python, remove C:\Python26 and install ActivePython 2.6 (or 2.7)"
34,","
35,or
36,Remove
37,C
38,:\Python26\Scripts\pypm*
39,and
40,C
41,:\Python26\Lib\site-packages\pypm*
