,0
0,I
1,am
2,trying
3,to
4,parse
5,data
6,from
7,server
8,and
9,want
10,to
11,store
12,it
13,in
14,file
15,but
16,I
17,am
18,getting
19,Unexpected
20,EOF
21,while
22,parsing
23,.
24,I
25,am
26,very
27,newbie
28,on
29,python
30,.
31,Here
32,is
33,my
34,code
35,.
36,Please
37,give
38,me
39,any
40,reference
41,or
42,hint
43,.
